OrderID,Date,ProductID,StoreID,ChannelID,UnitsSold,GrossRevenue,DiscountAmount,NetRevenue,TotalCost
ORD101212,2024-04-21,P1069,S130,C3,6,1375.8,0.0,1375.8,892.62
ORD101213,2024-07-09,P1066,S122,C1,1,189.79,0.0,189.79,112.59
ORD101214,2023-03-21,P1150,S130,C1,4,608.8,0.0,608.8,415.84
ORD101215,2023-10-30,P1109,S111,C1,6,388.74,58.31,330.43,280.8
ORD101216,2023-01-11,P1155,S115,C2,2,170.26,25.54,144.72,97.08
ORD101217,2023-11-27,P1129,S110,C2,6,429.3,21.47,407.83,285.54
ORD101218,2023-07-01,P1123,S128,C2,1,21.32,0.0,21.32,12.63
ORD101219,2023-09-03,P1089,S108,C2,4,98.44,0.0,98.44,73.48
ORD101220,2023-11-30,P1039,S120,C1,6,650.34,32.52,617.82,359.4
ORD101221,2023-08-25,P1105,S105,C3,5,51.65,7.75,43.9,33.25
ORD101222,2023-10-16,P1115,S104,C3,6,428.16,0.0,428.16,333.84
ORD101223,2024-07-13,P1084,S105,C1,4,27.52,1.38,26.14,17.36
ORD101224,2024-08-15,P1004,S115,C2,2,1352.78,0.0,1352.78,925.42
ORD101225,2023-01-05,P1154,S125,C3,7,1403.64,0.0,1403.64,903.98
ORD101226,2023-10-04,P1133,S130,C1,7,517.65,0.0,517.65,293.79
ORD101227,2024-09-11,P1057,S118,C2,3,164.01,0.0,164.01,101.1
ORD101228,2024-01-23,P1079,S115,C1,6,148.08,22.21,125.87,94.14
ORD101229,2023-05-31,P1020,S124,C2,3,2309.67,115.48,2194.19,1604.94
ORD101230,2024-03-09,P1150,S103,C3,3,456.6,68.49,388.11,311.88
ORD101231,2023-04-16,P1037,S125,C2,1,63.14,6.31,56.83,42.18
ORD101232,2023-01-16,P1061,S123,C1,3,103.59,5.18,98.41,76.74
ORD101233,2024-04-07,P1069,S115,C2,4,917.2,45.86,871.34,595.08
ORD101234,2024-01-12,P1043,S101,C1,4,89.12,4.46,84.66,60.76
ORD101235,2024-07-07,P1102,S106,C2,5,224.0,0.0,224.0,122.6
ORD101236,2023-09-10,P1160,S111,C1,4,761.48,38.07,723.41,428.8
ORD101237,2024-09-16,P1137,S130,C1,2,455.28,0.0,455.28,262.0
ORD101238,2023-11-04,P1085,S119,C2,4,48.56,9.71,38.85,30.64
ORD101239,2024-06-23,P1021,S114,C1,3,4415.58,0.0,4415.58,2542.68
ORD101240,2023-03-15,P1139,S114,C1,2,379.4,18.97,360.43,208.6
ORD101241,2023-03-13,P1042,S123,C2,2,151.54,0.0,151.54,92.42
ORD101242,2024-07-26,P1146,S110,C2,3,186.81,9.34,177.47,113.04
ORD101243,2024-09-01,P1064,S104,C1,4,513.96,0.0,513.96,295.24
ORD101244,2024-11-19,P1083,S120,C2,4,81.6,0.0,81.6,48.32
ORD101245,2023-08-26,P1070,S111,C2,2,896.14,0.0,896.14,574.3
ORD101246,2023-01-17,P1073,S110,C2,3,938.22,93.82,844.4,618.27
ORD101247,2024-12-17,P1027,S113,C3,9,1011.96,202.39,809.57,754.47
ORD101248,2024-03-15,P1089,S108,C3,3,73.83,14.77,59.06,55.11
ORD101249,2023-06-30,P1065,S129,C2,2,1144.16,57.21,1086.95,729.4
ORD101250,2024-07-12,P1136,S125,C2,2,664.28,66.43,597.85,415.1
ORD101251,2024-10-22,P1077,S130,C1,5,2459.2,0.0,2459.2,1721.35
ORD101252,2023-07-28,P1155,S130,C3,4,340.52,0.0,340.52,194.16
ORD101253,2024-07-16,P1048,S110,C2,3,156.96,15.7,141.26,93.84
ORD101254,2024-07-29,P1053,S111,C2,4,189.08,0.0,189.08,144.36
ORD101255,2024-01-02,P1006,S121,C2,2,2104.28,420.86,1683.42,1524.9
ORD101256,2024-04-07,P1119,S101,C1,2,103.3,0.0,103.3,59.46
ORD101257,2023-07-17,P1012,S130,C3,4,4069.92,406.99,3662.93,2387.32
ORD101258,2024-11-10,P1046,S101,C1,5,150.2,0.0,150.2,88.6
ORD101259,2024-12-19,P1146,S115,C3,7,435.89,65.38,370.51,263.76
ORD101260,2024-12-18,P1098,S120,C2,4,123.88,6.19,117.69,98.48
ORD101261,2024-06-22,P1090,S128,C2,1,26.57,0.0,26.57,16.26
ORD101262,2023-01-31,P1129,S119,C2,1,71.55,3.58,67.97,47.59
ORD101263,2023-09-25,P1124,S117,C1,3,83.25,0.0,83.25,57.09
ORD101264,2023-11-22,P1142,S109,C2,3,737.01,147.4,589.61,436.14
ORD101265,2024-12-02,P1107,S117,C2,8,103.68,5.18,98.5,71.6
ORD101266,2024-02-04,P1072,S123,C2,2,1162.88,58.14,1104.74,788.28
ORD101267,2024-01-27,P1021,S114,C1,3,4415.58,0.0,4415.58,2542.68
ORD101268,2023-04-18,P1060,S123,C2,3,208.56,20.86,187.7,142.14
ORD101269,2024-08-03,P1113,S103,C3,4,77.56,3.88,73.68,56.0
ORD101270,2023-09-03,P1041,S111,C1,3,362.46,36.25,326.21,219.6
ORD101271,2023-03-09,P1108,S130,C2,3,57.24,5.72,51.52,42.27
ORD101272,2024-12-22,P1022,S110,C1,2,2131.36,0.0,2131.36,1625.26
ORD101273,2023-05-19,P1010,S118,C2,3,2036.64,0.0,2036.64,1610.31
ORD101274,2023-01-12,P1059,S114,C2,3,1894.68,94.73,1799.95,1070.49
ORD101275,2023-02-26,P1037,S129,C2,1,63.14,9.47,53.67,42.18
ORD101276,2023-11-27,P1140,S105,C1,5,1173.45,0.0,1173.45,729.7
ORD101277,2023-03-17,P1061,S109,C1,1,34.53,3.45,31.08,25.58
ORD101278,2024-09-07,P1068,S126,C1,4,1809.16,180.92,1628.24,1372.4
ORD101279,2024-01-10,P1065,S120,C1,3,1716.24,0.0,1716.24,1094.1
ORD101280,2023-08-25,P1051,S115,C3,4,379.72,0.0,379.72,285.24
ORD101281,2023-01-03,P1147,S112,C3,4,124.52,12.45,112.07,82.4
ORD101282,2023-12-17,P1119,S113,C1,1,51.65,7.75,43.9,29.73
ORD101283,2023-04-21,P1026,S129,C2,4,122.0,0.0,122.0,72.6
ORD101284,2024-12-15,P1035,S120,C2,8,1029.6,51.48,978.12,617.36
ORD101285,2023-08-01,P1013,S129,C1,4,4444.4,0.0,4444.4,2874.32
ORD101286,2023-12-14,P1042,S130,C1,2,151.54,0.0,151.54,92.42
ORD101287,2023-01-14,P1106,S115,C2,2,31.96,3.2,28.76,22.18
ORD101288,2023-04-06,P1150,S118,C1,4,608.8,121.76,487.04,415.84
ORD101289,2023-06-01,P1078,S119,C3,4,124.68,12.47,112.21,82.28
ORD101290,2023-02-07,P1014,S125,C1,3,1519.62,0.0,1519.62,992.64
ORD101291,2024-06-14,P1008,S119,C2,3,2025.0,0.0,2025.0,1398.9
ORD101292,2024-11-22,P1067,S104,C2,4,1072.28,107.23,965.05,594.44
ORD101293,2024-12-21,P1043,S130,C1,4,89.12,4.46,84.66,60.76
ORD101294,2023-07-14,P1093,S119,C2,1,3.65,0.0,3.65,2.69
ORD101295,2024-07-30,P1019,S126,C2,1,1164.89,0.0,1164.89,631.24
ORD101296,2024-01-04,P1037,S113,C2,6,378.84,37.88,340.96,253.08
ORD101297,2023-02-03,P1089,S114,C2,6,147.66,7.38,140.28,110.22
ORD101298,2023-03-08,P1045,S120,C2,2,201.78,20.18,181.6,106.7
ORD101299,2024-02-05,P1059,S123,C1,5,3157.8,315.78,2842.02,1784.15
ORD101300,2023-11-06,P1036,S103,C3,4,285.6,0.0,285.6,200.68
ORD101301,2023-01-07,P1009,S112,C1,5,3138.85,313.88,2824.97,2190.55
ORD101302,2024-11-10,P1056,S123,C2,1,206.08,20.61,185.47,135.79
ORD101303,2024-06-17,P1053,S130,C1,1,47.27,7.09,40.18,36.09
ORD101304,2024-01-03,P1144,S101,C2,5,403.4,20.17,383.23,306.9
ORD101305,2024-12-22,P1143,S108,C3,4,765.96,38.3,727.66,491.16
ORD101306,2024-12-10,P1070,S113,C1,4,1792.28,89.61,1702.67,1148.6
ORD101307,2024-12-12,P1047,S107,C2,6,339.84,0.0,339.84,193.32
ORD101308,2023-07-09,P1067,S101,C1,2,536.14,26.81,509.33,297.22
ORD101309,2024-10-05,P1098,S115,C2,4,123.88,6.19,117.69,98.48
ORD101310,2024-01-04,P1062,S119,C2,2,1360.92,68.05,1292.87,796.56
ORD101311,2024-06-14,P1121,S113,C2,3,109.8,0.0,109.8,71.49
ORD101312,2024-09-20,P1155,S111,C2,2,170.26,8.51,161.75,97.08
ORD101313,2023-04-30,P1065,S130,C1,4,2288.32,0.0,2288.32,1458.8
ORD101314,2023-11-24,P1019,S114,C2,4,4659.56,232.98,4426.58,2524.96
ORD101315,2023-04-05,P1020,S124,C1,1,769.89,38.49,731.4,534.98
ORD101316,2023-07-24,P1140,S108,C1,4,938.76,93.88,844.88,583.76
ORD101317,2023-10-30,P1067,S125,C1,1,268.07,13.4,254.67,148.61
ORD101318,2024-09-17,P1053,S125,C2,3,141.81,0.0,141.81,108.27
ORD101319,2024-09-22,P1100,S108,C2,2,38.32,0.0,38.32,25.62
ORD101320,2023-10-13,P1154,S119,C2,2,401.04,20.05,380.99,258.28
ORD101321,2023-08-29,P1068,S120,C2,1,452.29,45.23,407.06,343.1
ORD101322,2024-01-23,P1051,S113,C2,2,189.86,28.48,161.38,142.62
ORD101323,2024-10-28,P1139,S123,C3,4,758.8,0.0,758.8,417.2
ORD101324,2024-12-14,P1014,S109,C1,7,3545.78,177.29,3368.49,2316.16
ORD101325,2023-06-15,P1136,S114,C2,2,664.28,0.0,664.28,415.1
ORD101326,2023-05-17,P1084,S130,C2,5,34.4,5.16,29.24,21.7
ORD101327,2024-05-31,P1004,S106,C2,4,2705.56,135.28,2570.28,1850.84
ORD101328,2023-08-09,P1037,S105,C3,5,315.7,31.57,284.13,210.9
ORD101329,2023-05-27,P1109,S105,C1,3,194.37,9.72,184.65,140.4
ORD101330,2023-01-23,P1121,S130,C2,3,109.8,0.0,109.8,71.49
ORD101331,2023-10-22,P1032,S105,C1,3,85.65,0.0,85.65,52.41
ORD101332,2023-10-14,P1106,S106,C1,2,31.96,4.79,27.17,22.18
ORD101333,2024-02-16,P1159,S120,C1,3,91.26,9.13,82.13,58.86
ORD101334,2023-05-27,P1110,S123,C1,1,22.94,2.29,20.65,14.87
ORD101335,2024-06-06,P1113,S114,C1,2,38.78,5.82,32.96,28.0
ORD101336,2024-05-12,P1031,S130,C3,7,189.91,18.99,170.92,139.93
ORD101337,2023-12-04,P1102,S102,C2,2,89.6,0.0,89.6,49.04
ORD101338,2023-05-13,P1114,S118,C2,4,195.16,9.76,185.4,122.32
ORD101339,2024-01-06,P1018,S118,C1,3,2448.75,244.88,2203.87,1520.85
ORD101340,2024-05-08,P1050,S110,C2,2,31.5,0.0,31.5,24.48
ORD101341,2023-09-30,P1142,S127,C2,3,737.01,0.0,737.01,436.14
ORD101342,2023-07-12,P1160,S116,C2,2,380.74,19.04,361.7,214.4
ORD101343,2024-01-06,P1028,S108,C1,3,334.89,0.0,334.89,253.53
ORD101344,2023-09-17,P1118,S104,C2,3,192.93,19.29,173.64,123.9
ORD101345,2023-10-20,P1081,S104,C3,5,208.3,0.0,208.3,113.15
ORD101346,2023-09-13,P1095,S127,C2,2,91.08,9.11,81.97,49.68
ORD101347,2023-08-10,P1082,S108,C2,3,41.19,4.12,37.07,22.65
ORD101348,2024-06-07,P1139,S128,C1,7,1327.9,0.0,1327.9,730.1
ORD101349,2023-12-03,P1072,S105,C1,6,3488.64,0.0,3488.64,2364.84
ORD101350,2023-12-08,P1095,S130,C3,11,500.94,0.0,500.94,273.24
ORD101351,2024-04-22,P1108,S125,C2,2,38.16,3.82,34.34,28.18
ORD101352,2023-09-22,P1089,S105,C1,4,98.44,9.84,88.6,73.48
ORD101353,2023-03-15,P1141,S104,C1,1,192.52,9.63,182.89,110.48
ORD101354,2024-09-15,P1038,S125,C1,5,695.95,0.0,695.95,415.7
ORD101355,2023-02-10,P1152,S103,C2,3,384.9,19.24,365.66,215.34
ORD101356,2024-02-23,P1109,S108,C2,4,259.16,0.0,259.16,187.2
ORD101357,2023-07-14,P1154,S125,C2,4,802.08,0.0,802.08,516.56
ORD101358,2023-06-06,P1060,S128,C2,1,69.52,6.95,62.57,47.38
ORD101359,2023-01-31,P1077,S123,C1,2,983.68,49.18,934.5,688.54
ORD101360,2024-10-19,P1007,S127,C1,3,2917.5,291.75,2625.75,2175.84
ORD101361,2023-11-10,P1148,S116,C1,12,2900.16,0.0,2900.16,1541.76
ORD101362,2023-09-08,P1131,S123,C1,3,232.41,0.0,232.41,152.37
ORD101363,2024-06-25,P1048,S111,C1,2,104.64,5.23,99.41,62.56
ORD101364,2023-01-29,P1009,S124,C1,4,2511.08,0.0,2511.08,1752.44
ORD101365,2024-02-17,P1112,S120,C1,1,52.31,0.0,52.31,34.14
ORD101366,2023-12-28,P1108,S116,C3,9,171.72,0.0,171.72,126.81
ORD101367,2024-02-09,P1085,S130,C1,1,12.14,1.21,10.93,7.66
ORD101368,2023-04-01,P1026,S114,C1,5,152.5,0.0,152.5,90.75
ORD101369,2024-11-27,P1147,S118,C1,3,93.39,9.34,84.05,61.8
ORD101370,2023-06-24,P1070,S114,C2,1,448.07,0.0,448.07,287.15
ORD101371,2024-05-10,P1116,S108,C2,2,51.12,5.11,46.01,33.32
ORD101372,2024-06-30,P1138,S111,C1,4,285.4,14.27,271.13,209.24
ORD101373,2023-09-09,P1088,S130,C2,1,15.95,0.8,15.15,9.42
ORD101374,2023-04-06,P1016,S112,C2,4,1647.44,0.0,1647.44,879.56
ORD101375,2023-08-05,P1143,S120,C1,4,765.96,0.0,765.96,491.16
ORD101376,2024-08-12,P1107,S116,C3,4,51.84,0.0,51.84,35.8
ORD101377,2024-10-24,P1144,S127,C3,5,403.4,40.34,363.06,306.9
ORD101378,2024-11-15,P1099,S123,C1,8,166.24,33.25,132.99,88.72
ORD101379,2023-06-15,P1146,S103,C1,3,186.81,18.68,168.13,113.04
ORD101380,2024-03-19,P1139,S111,C2,1,189.7,0.0,189.7,104.3
ORD101381,2023-04-21,P1035,S121,C3,3,386.1,0.0,386.1,231.51
ORD101382,2024-06-03,P1028,S105,C3,6,669.78,66.98,602.8,507.06
ORD101383,2023-10-31,P1026,S114,C3,5,152.5,0.0,152.5,90.75
ORD101384,2024-06-05,P1128,S110,C1,2,61.66,3.08,58.58,34.08
ORD101385,2024-05-15,P1039,S103,C3,9,975.51,0.0,975.51,539.1
ORD101386,2024-12-26,P1073,S130,C1,6,1876.44,0.0,1876.44,1236.54
ORD101387,2023-12-24,P1127,S129,C2,5,363.05,0.0,363.05,234.7
ORD101388,2023-09-07,P1069,S122,C3,6,1375.8,137.58,1238.22,892.62
ORD101389,2024-01-21,P1010,S106,C1,3,2036.64,305.5,1731.14,1610.31
ORD101390,2023-04-30,P1058,S130,C2,3,1230.12,0.0,1230.12,803.76
ORD101391,2023-03-23,P1016,S118,C3,5,2059.3,0.0,2059.3,1099.45
ORD101392,2024-01-15,P1062,S130,C3,5,3402.3,680.46,2721.84,1991.4
ORD101393,2024-08-26,P1118,S102,C2,4,257.24,25.72,231.52,165.2
ORD101394,2024-01-25,P1084,S105,C2,3,20.64,0.0,20.64,13.02
ORD101395,2024-07-25,P1108,S120,C3,4,76.32,7.63,68.69,56.36
ORD101396,2023-05-11,P1018,S128,C2,2,1632.5,81.62,1550.88,1013.9
ORD101397,2023-11-25,P1121,S105,C2,7,256.2,12.81,243.39,166.81
ORD101398,2024-03-24,P1069,S110,C2,2,458.6,0.0,458.6,297.54
ORD101399,2023-09-12,P1046,S117,C1,3,90.12,0.0,90.12,53.16
ORD101400,2023-01-11,P1105,S130,C2,2,20.66,2.07,18.59,13.3
ORD101401,2023-02-23,P1022,S124,C2,3,3197.04,159.85,3037.19,2437.89
ORD101402,2024-11-09,P1080,S129,C2,6,113.58,17.04,96.54,74.58
ORD101403,2024-03-18,P1068,S120,C2,7,3166.03,158.3,3007.73,2401.7
ORD101404,2023-07-13,P1027,S126,C1,5,562.2,0.0,562.2,419.15
ORD101405,2023-07-09,P1153,S114,C2,1,186.64,0.0,186.64,148.95
ORD101406,2023-01-29,P1059,S105,C2,4,2526.24,252.62,2273.62,1427.32
ORD101407,2024-11-21,P1007,S121,C2,2,1945.0,194.5,1750.5,1450.56
ORD101408,2023-03-21,P1071,S118,C2,1,666.3,66.63,599.67,386.02
ORD101409,2024-07-09,P1155,S114,C2,2,170.26,17.03,153.23,97.08
ORD101410,2023-06-25,P1108,S108,C1,3,57.24,0.0,57.24,42.27
ORD101411,2023-09-03,P1102,S124,C2,4,179.2,17.92,161.28,98.08
ORD101412,2023-07-20,P1145,S125,C2,8,275.92,13.8,262.12,186.08
ORD101413,2024-08-25,P1014,S111,C2,1,506.54,0.0,506.54,330.88
ORD101414,2023-01-24,P1089,S129,C1,4,98.44,0.0,98.44,73.48
ORD101415,2023-09-15,P1052,S111,C1,3,399.42,19.97,379.45,233.37
ORD101416,2023-07-24,P1109,S104,C3,5,323.95,16.2,307.75,234.0
ORD101417,2023-07-19,P1137,S105,C2,1,227.64,34.15,193.49,131.0
ORD101418,2023-05-22,P1013,S114,C2,5,5555.5,0.0,5555.5,3592.9
ORD101419,2024-10-28,P1026,S103,C1,4,122.0,12.2,109.8,72.6
ORD101420,2023-10-04,P1153,S122,C1,4,746.56,74.66,671.9,595.8
ORD101421,2023-11-02,P1079,S124,C3,4,98.72,9.87,88.85,62.76
ORD101422,2023-10-09,P1051,S116,C2,3,284.79,28.48,256.31,213.93
ORD101423,2024-12-17,P1025,S127,C1,6,191.34,19.13,172.21,107.94
ORD101424,2023-09-05,P1057,S130,C1,1,54.67,5.47,49.2,33.7
ORD101425,2023-09-07,P1001,S113,C2,5,3873.0,387.3,3485.7,2199.4
ORD101426,2023-08-28,P1036,S104,C2,4,285.6,28.56,257.04,200.68
ORD101427,2023-08-28,P1030,S108,C2,4,563.68,0.0,563.68,316.52
ORD101428,2023-03-07,P1014,S119,C3,3,1519.62,75.98,1443.64,992.64
ORD101429,2024-03-17,P1156,S112,C1,11,3056.9,152.84,2904.06,1678.93
ORD101430,2023-01-19,P1127,S120,C2,3,217.83,0.0,217.83,140.82
ORD101431,2023-06-15,P1151,S120,C1,6,834.6,0.0,834.6,557.88
ORD101432,2023-05-28,P1039,S118,C1,1,108.39,5.42,102.97,59.9
ORD101433,2023-08-02,P1047,S105,C2,3,169.92,0.0,169.92,96.66
ORD101434,2024-07-07,P1046,S108,C1,3,90.12,0.0,90.12,53.16
ORD101435,2024-03-14,P1090,S111,C1,5,132.85,6.64,126.21,81.3
ORD101436,2024-12-25,P1030,S125,C2,6,845.52,0.0,845.52,474.78
ORD101437,2023-09-14,P1038,S120,C2,4,556.76,0.0,556.76,332.56
ORD101438,2024-11-09,P1156,S119,C2,5,1389.5,0.0,1389.5,763.15
ORD101439,2023-02-02,P1057,S120,C1,2,109.34,0.0,109.34,67.4
ORD101440,2024-01-04,P1125,S114,C3,6,490.5,0.0,490.5,318.78
ORD101441,2024-08-06,P1037,S102,C3,5,315.7,0.0,315.7,210.9
ORD101442,2024-01-24,P1149,S106,C3,4,252.28,37.84,214.44,139.16
ORD101443,2024-11-13,P1112,S105,C2,11,575.41,28.77,546.64,375.54
ORD101444,2023-08-18,P1138,S103,C3,4,285.4,0.0,285.4,209.24
ORD101445,2023-01-25,P1083,S110,C2,2,40.8,0.0,40.8,24.16
ORD101446,2024-07-19,P1146,S124,C2,1,62.27,9.34,52.93,37.68
ORD101447,2023-02-19,P1059,S104,C1,5,3157.8,315.78,2842.02,1784.15
ORD101448,2024-07-13,P1077,S104,C1,3,1475.52,73.78,1401.74,1032.81
ORD101449,2024-06-20,P1010,S105,C1,2,1357.76,0.0,1357.76,1073.54
ORD101450,2024-09-09,P1028,S108,C3,4,446.52,44.65,401.87,338.04
ORD101451,2023-12-17,P1124,S106,C2,4,111.0,5.55,105.45,76.12
ORD101452,2024-10-16,P1053,S101,C1,6,283.62,42.54,241.08,216.54
ORD101453,2023-05-05,P1017,S108,C2,2,2248.92,224.89,2024.03,1443.68
ORD101454,2023-11-14,P1047,S130,C3,10,566.4,0.0,566.4,322.2
ORD101455,2023-03-31,P1057,S111,C2,5,273.35,27.34,246.01,168.5
ORD101456,2024-07-14,P1115,S107,C2,3,214.08,0.0,214.08,166.92
ORD101457,2024-06-06,P1015,S114,C2,1,823.67,123.55,700.12,612.87
ORD101458,2024-08-12,P1005,S108,C1,2,843.2,84.32,758.88,470.74
ORD101459,2024-07-12,P1116,S116,C1,3,76.68,0.0,76.68,49.98
ORD101460,2023-08-14,P1023,S112,C1,1,1390.69,139.07,1251.62,848.19
ORD101461,2023-02-19,P1068,S127,C3,5,2261.45,113.07,2148.38,1715.5
ORD101462,2024-11-10,P1110,S129,C3,4,91.76,4.59,87.17,59.48
ORD101463,2023-12-27,P1083,S121,C3,7,142.8,0.0,142.8,84.56
ORD101464,2023-03-10,P1020,S107,C1,2,1539.78,230.97,1308.81,1069.96
ORD101465,2024-11-08,P1116,S114,C3,5,127.8,0.0,127.8,83.3
ORD101466,2024-12-27,P1008,S109,C2,5,3375.0,0.0,3375.0,2331.5
ORD101467,2023-11-22,P1038,S124,C2,4,556.76,0.0,556.76,332.56
ORD101468,2024-07-16,P1018,S101,C1,2,1632.5,163.25,1469.25,1013.9
ORD101469,2023-01-27,P1083,S119,C2,2,40.8,4.08,36.72,24.16
ORD101470,2023-03-10,P1111,S110,C2,3,144.57,7.23,137.34,102.6
ORD101471,2023-07-22,P1104,S114,C2,2,49.98,0.0,49.98,35.48
ORD101472,2024-04-24,P1023,S110,C2,2,2781.38,0.0,2781.38,1696.38
ORD101473,2023-04-08,P1055,S111,C2,4,2352.44,0.0,2352.44,1509.72
ORD101474,2023-01-25,P1024,S120,C2,2,200.78,0.0,200.78,143.5
ORD101475,2024-05-03,P1055,S117,C2,6,3528.66,176.43,3352.23,2264.58
ORD101476,2024-07-17,P1037,S108,C2,2,126.28,25.26,101.02,84.36
ORD101477,2024-06-24,P1119,S102,C2,1,51.65,0.0,51.65,29.73
ORD101478,2024-08-07,P1121,S125,C2,3,109.8,10.98,98.82,71.49
ORD101479,2024-08-09,P1131,S114,C2,4,309.88,61.98,247.9,203.16
ORD101480,2024-03-16,P1033,S118,C2,4,277.24,41.59,235.65,197.48
ORD101481,2024-01-15,P1003,S114,C3,5,6660.8,0.0,6660.8,3793.3
ORD101482,2024-09-18,P1006,S118,C1,2,2104.28,315.64,1788.64,1524.9
ORD101483,2023-09-12,P1135,S118,C2,1,15.53,0.0,15.53,10.12
ORD101484,2023-03-13,P1145,S101,C2,4,137.96,13.8,124.16,93.04
ORD101485,2024-07-03,P1034,S115,C1,3,226.47,0.0,226.47,126.39
ORD101486,2023-07-21,P1141,S114,C2,1,192.52,0.0,192.52,110.48
ORD101487,2024-12-16,P1085,S104,C1,2,24.28,4.86,19.42,15.32
ORD101488,2023-10-30,P1030,S122,C2,4,563.68,0.0,563.68,316.52
ORD101489,2024-09-14,P1051,S108,C1,2,189.86,0.0,189.86,142.62
ORD101490,2023-02-01,P1043,S103,C2,2,44.56,2.23,42.33,30.38
ORD101491,2024-04-26,P1123,S125,C2,2,42.64,0.0,42.64,25.26
ORD101492,2023-11-24,P1031,S126,C1,7,189.91,18.99,170.92,139.93
ORD101493,2023-12-05,P1030,S108,C2,6,845.52,0.0,845.52,474.78
ORD101494,2023-07-13,P1116,S120,C2,2,51.12,5.11,46.01,33.32
ORD101495,2024-12-10,P1049,S101,C1,9,172.08,17.21,154.87,93.42
ORD101496,2023-10-15,P1041,S122,C1,2,241.64,0.0,241.64,146.4
ORD101497,2024-09-13,P1130,S113,C3,4,291.76,0.0,291.76,225.24
ORD101498,2023-11-07,P1150,S124,C1,3,456.6,0.0,456.6,311.88
ORD101499,2023-02-05,P1089,S112,C2,1,24.61,3.69,20.92,18.37
ORD101500,2024-10-04,P1133,S111,C1,2,147.9,0.0,147.9,83.94
ORD101501,2023-05-16,P1135,S125,C3,5,77.65,15.53,62.12,50.6
ORD101502,2023-07-17,P1095,S102,C2,6,273.24,40.99,232.25,149.04
ORD101503,2024-09-21,P1133,S106,C2,3,221.85,11.09,210.76,125.91
ORD101504,2024-10-15,P1002,S113,C2,5,3140.05,157.0,2983.05,2246.6
ORD101505,2024-11-01,P1006,S117,C3,7,7364.98,736.5,6628.48,5337.15
ORD101506,2023-11-08,P1142,S101,C1,4,982.68,0.0,982.68,581.52
ORD101507,2024-07-07,P1023,S116,C3,5,6953.45,0.0,6953.45,4240.95
ORD101508,2023-08-28,P1117,S111,C2,1,20.09,0.0,20.09,12.1
ORD101509,2024-06-25,P1068,S118,C2,3,1356.87,135.69,1221.18,1029.3
ORD101510,2024-01-03,P1127,S128,C1,3,217.83,21.78,196.05,140.82
ORD101511,2023-02-07,P1107,S113,C1,4,51.84,2.59,49.25,35.8
ORD101512,2023-11-02,P1012,S116,C2,7,7122.36,356.12,6766.24,4177.81
ORD101513,2023-12-08,P1054,S113,C1,2,1185.9,59.3,1126.6,635.9
ORD101514,2023-07-08,P1114,S105,C2,5,243.95,24.4,219.55,152.9
ORD101515,2023-10-01,P1148,S124,C1,3,725.04,36.25,688.79,385.44
ORD101516,2024-01-03,P1129,S127,C2,2,143.1,7.16,135.94,95.18
ORD101517,2023-02-06,P1143,S125,C2,2,382.98,57.45,325.53,245.58
ORD101518,2023-04-21,P1154,S130,C2,1,200.52,20.05,180.47,129.14
ORD101519,2024-07-14,P1144,S114,C2,3,242.04,0.0,242.04,184.14
ORD101520,2023-09-15,P1093,S119,C2,2,7.3,0.0,7.3,5.38
ORD101521,2024-03-20,P1054,S105,C1,3,1778.85,0.0,1778.85,953.85
ORD101522,2024-02-18,P1082,S130,C2,4,54.92,2.75,52.17,30.2
ORD101523,2024-02-07,P1128,S117,C1,3,92.49,0.0,92.49,51.12
ORD101524,2023-10-30,P1069,S108,C2,1,229.3,22.93,206.37,148.77
ORD101525,2023-12-20,P1133,S125,C1,1,73.95,0.0,73.95,41.97
ORD101526,2024-08-25,P1113,S117,C1,2,38.78,1.94,36.84,28.0
ORD101527,2024-12-06,P1034,S130,C1,6,452.94,22.65,430.29,252.78
ORD101528,2023-07-07,P1148,S123,C2,6,1450.08,72.5,1377.58,770.88
ORD101529,2024-05-04,P1136,S126,C3,4,1328.56,0.0,1328.56,830.2
ORD101530,2024-12-09,P1096,S115,C1,3,15.96,0.0,15.96,9.48
ORD101531,2023-01-06,P1032,S114,C1,5,142.75,14.28,128.47,87.35
ORD101532,2024-07-27,P1037,S123,C2,6,378.84,18.94,359.9,253.08
ORD101533,2023-12-30,P1135,S104,C3,10,155.3,0.0,155.3,101.2
ORD101534,2024-12-08,P1003,S103,C2,3,3996.48,0.0,3996.48,2275.98
ORD101535,2024-02-27,P1078,S130,C1,4,124.68,12.47,112.21,82.28
ORD101536,2024-09-04,P1100,S128,C2,1,19.16,2.87,16.29,12.81
ORD101537,2023-05-02,P1038,S130,C2,4,556.76,55.68,501.08,332.56
ORD101538,2023-04-14,P1139,S103,C2,3,569.1,28.46,540.64,312.9
ORD101539,2024-11-08,P1084,S108,C2,3,20.64,0.0,20.64,13.02
ORD101540,2024-01-20,P1011,S128,C3,5,3435.2,0.0,3435.2,2293.7
ORD101541,2024-02-13,P1052,S104,C2,1,133.14,6.66,126.48,77.79
ORD101542,2023-05-05,P1064,S113,C3,7,899.43,44.97,854.46,516.67
ORD101543,2023-06-15,P1036,S111,C3,5,357.0,0.0,357.0,250.85
ORD101544,2024-08-21,P1151,S126,C3,2,278.2,13.91,264.29,185.96
ORD101545,2023-08-10,P1058,S114,C2,4,1640.16,164.02,1476.14,1071.68
